,CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE
10320,125351358.5714,92458707.1429,Active,Current,Personal Loans,60000.41,21764.64,0.67,2023-03-14,2024-03-14
10321,10012687.1429,69744421.4286,Active,Current,Personal Loans,75000.05,62870.56,0.3,2023-03-14,2026-03-14
10322,59735015.7143,10330135.7143,Active,Current,Personal Loans,250002.11,209570.6,2.36,2023-03-15,2026-03-15
10323,57933115.7143,127472992.8571,Active,Amortization Past Due,Personal Loans,79999.62,70512.78,-0.13,2023-03-15,2026-03-15
10324,140047372.8571,106187278.5714,Active,Current,Personal Loans,51001.02,18500.61,1.28,2023-03-15,2024-03-15
10325,137791630.0,54758707.1429,Active,Current,Personal Loans,200000.46,167655.22,0.71,2023-03-15,2026-03-15
10326,134345145.7143,74901564.2857,Active,Current,Personal Loans,90000.94,75445.6,1.19,2023-03-15,2026-03-15
10327,23394888.5714,90615850.0,Active,Amortization Past Due,Personal Loans,30000.28,18433.29,0.53,2023-03-15,2024-03-15
10328,88078672.8571,134901564.2857,Active,Current,Personal Loans,45000.68,32499.44,0.93,2023-03-15,2025-03-15
10329,29831342.8571,70615850.0,Active,Current,Personal Loans,74999.39,62869.9,-0.36,2023-03-15,2026-03-15
10330,133123345.7143,142330135.7143,Active,Current,Personal Loans,100001.05,35749.08,1.26,2023-03-16,2024-03-16
10331,91779717.1429,142472992.8571,Active,Principal Past Due,Personal Loans,90000.02,90000.02,0.27,2023-03-16,2026-03-16
10332,5284445.7143,78330135.7143,Active,Amortization Past Due,Personal Loans,94998.09,81676.45,-1.66,2023-03-16,2026-03-16
10333,129508258.5714,1330135.7143,Active,Amortization Past Due,Personal Loans,99998.12,90199.64,-1.63,2023-03-16,2026-03-16
10334,99973487.1429,115615850.0,Active,Current,Personal Loans,100001.18,83828.56,1.43,2023-03-16,2026-03-16
10335,87824745.7143,62758707.1429,Active,Principal Past Due,Personal Loans,74999.04,69163.03,-0.71,2023-03-16,2026-03-16
10336,50884602.8571,71330135.7143,Active,Current,Personal Loans,89999.53,75444.19,-0.22,2023-03-16,2026-03-16
10337,71518701.4286,47344421.4286,Active,Principal Past Due,Personal Loans,70002.39,65982.37,2.64,2023-03-16,2026-03-16
10338,28010017.1429,111630135.7143,Active,Amortization Past Due,Personal Loans,64999.23,34609.01,-0.51,2023-03-16,2024-03-16
10339,93201460.0,41630135.7143,Active,Current,Personal Loans,40000.96,28888.75,1.21,2023-03-16,2025-03-16
10340,113944602.8571,114772992.8571,Active,Current,Personal Loans,90000.27,75444.93,0.52,2023-03-16,2026-03-16
10341,97941302.8571,87772992.8571,Active,Amortization Past Due,Personal Loans,219999.16,195660.57,-0.59,2023-03-17,2026-03-17
10342,71666202.8571,110772992.8571,Active,Current,Personal Loans,199999.46,167654.22,-0.29,2023-03-17,2026-03-17
10343,113635460.0,58201564.2857,Active,Current,Personal Loans,29999.67,25147.89,-0.08,2023-03-17,2026-03-17
10344,17042060.0,95487278.5714,Active,Current,Personal Loans,70001.14,58680.29,1.39,2023-03-17,2026-03-17
10345,20646700.0,41201564.2857,Active,Current,Personal Loans,237999.17,199508.3,-0.58,2023-03-17,2026-03-17
10346,39758242.8571,42630135.7143,Active,Current,Personal Loans,49999.85,41913.58,0.1,2023-03-17,2026-03-17
10347,11816460.0,114058707.1429,Active,Current,Personal Loans,60000.02,50296.46,0.27,2023-03-17,2026-03-17
10348,13148874.2857,21344421.4286,Active,Principal Past Due,Personal Loans,39998.24,39998.24,-1.51,2023-03-17,2026-03-17
10349,71471445.7143,34358707.1429,Active,Current,Personal Loans,100001.19,83828.57,1.44,2023-03-17,2026-03-17
10350,115437387.1429,49072992.8571,Active,Current,Personal Loans,150000.74,108329.97,1.0,2023-03-20,2025-03-20
10351,140691687.1429,92072992.8571,Active,Current,Personal Loans,29998.65,21664.49,-1.09,2023-03-20,2025-03-20
10352,72364958.5714,10644421.4286,Active,Current,Personal Loans,144999.68,121549.35,-0.07,2023-03-20,2026-03-20
10353,27644188.5714,52501564.2857,Active,Amortization Past Due,Personal Loans,70000.67,60184.71,0.92,2023-03-20,2026-03-20
10354,72470331.4286,115501564.2857,Active,Current,Personal Loans,40000.71,24131.98,0.97,2023-03-20,2024-09-20
10355,84290602.8571,119787278.5714,Active,Current,Personal Loans,60000.28,43331.97,0.53,2023-03-20,2025-03-20
10356,28867888.5714,1358707.1429,Active,Current,Personal Loans,69999.53,58678.68,-0.22,2023-03-20,2026-03-20
10357,116478044.2857,135644421.4286,Active,Amortization Past Due,Personal Loans,65001.47,54072.83,1.73,2023-03-20,2025-03-20
10358,139347745.7143,74372992.8571,Active,Current,Personal Loans,65001.94,54489.74,2.19,2023-03-20,2026-03-20
10359,45673202.8571,27230135.7143,Active,Current,Personal Loans,410002.14,148724.62,2.39,2023-03-20,2024-03-20
10360,15720445.7143,104515850.0,Active,Current,Personal Loans,95000.37,34460.48,0.63,2023-03-20,2024-03-20
10361,7080874.2857,114658707.1429,Active,Current,Personal Loans,75000.98,62871.49,1.23,2023-03-20,2026-03-20
10362,11592017.1429,103230135.7143,Active,Principal Past Due,Personal Loans,115000.3,108396.01,0.55,2023-03-20,2026-03-20
10363,26677030.0,109372992.8571,Active,Current,Personal Loans,119999.01,100591.9,-0.74,2023-03-21,2026-03-21
10364,92760957.1429,134530135.7143,Active,Amortization Past Due,Personal Loans,39999.83,31850.98,0.09,2023-03-21,2025-03-21
10365,4833987.1429,84530135.7143,Active,Amortization Past Due,Personal Loans,54999.11,45386.65,-0.63,2023-03-21,2025-09-21
10366,9077145.7143,47530135.7143,Active,Current,Personal Loans,49998.99,36108.73,-0.76,2023-03-21,2025-03-21
10367,111049942.8571,121815850.0,Active,Current,Personal Loans,1444998.63,1211304.34,-1.12,2023-03-22,2026-03-22
10368,4434158.5714,61958707.1429,Active,Current,Personal Loans,114998.78,83051.19,-0.97,2023-03-22,2025-03-22
10369,119091045.7143,117958707.1429,Active,Current,Personal Loans,99999.31,60327.5,-0.43,2023-03-22,2024-09-22
10370,28628844.2857,70815850.0,Active,Current,Personal Loans,92000.83,77122.05,1.08,2023-03-22,2026-03-22
10371,85241188.5714,23958707.1429,Active,Current,Personal Loans,24999.41,20956.27,-0.34,2023-03-22,2026-03-22
10372,33934874.2857,24101564.2857,Active,Current,Personal Loans,74998.8,62869.31,-0.95,2023-03-22,2026-03-22
10373,52949372.8571,4830135.7143,Active,Amortization Past Due,Personal Loans,130001.37,114585.3,1.62,2023-03-23,2026-03-23
10374,98204002.8571,30687278.5714,Active,Amortization Past Due,Personal Loans,119999.75,103172.43,0.0,2023-03-23,2026-03-23
10375,115336017.1429,139258707.1429,Active,Current,Personal Loans,40000.07,33531.0,0.32,2023-03-23,2026-03-23
10376,31890731.4286,120972992.8571,Active,Current,Personal Loans,105001.74,88020.47,1.99,2023-03-23,2026-03-23
10377,94700602.8571,40972992.8571,Active,Current,Personal Loans,52999.68,19224.75,-0.06,2023-03-23,2024-03-23
10378,8790930.0,115401564.2857,Active,Amortization Past Due,Personal Loans,39999.32,17932.37,-0.42,2023-03-23,2024-03-23
10379,96998445.7143,102544421.4286,Active,Current,Personal Loans,30000.32,10882.43,0.58,2023-03-23,2024-03-23
10380,516060.0,116830135.7143,Active,Current,Personal Loans,29998.36,21664.2,-1.39,2023-03-23,2025-03-23
10381,86088501.4286,63972992.8571,Active,Current,Personal Loans,64999.35,54487.15,-0.4,2023-03-23,2026-03-23
10382,16975114.2857,49830135.7143,Active,Current,Personal Loans,70001.9,50555.54,2.16,2023-03-23,2025-03-23
10383,116471902.8571,114115850.0,Active,Current,Personal Loans,69999.18,50552.82,-0.57,2023-03-23,2025-03-23
10384,109210542.8571,48544421.4286,Active,Current,Personal Loans,64999.55,54487.35,-0.2,2023-03-23,2026-03-23
10385,118635072.8571,95687278.5714,Active,Current,Personal Loans,60000.99,43332.68,1.25,2023-03-23,2025-03-23
10386,53294458.5714,68987278.5714,Active,Current,Personal Loans,268998.37,225494.05,-1.38,2023-03-24,2026-03-24
10387,17422042.8571,98987278.5714,Active,Current,Personal Loans,700000.65,253917.14,0.9,2023-03-24,2024-03-24
10388,64186745.7143,30558707.1429,Active,Current,Personal Loans,29998.99,10881.1,-0.76,2023-03-24,2024-03-24
10389,22998717.1429,96272992.8571,Active,Current,Personal Loans,49999.17,41912.9,-0.58,2023-03-24,2026-03-24
10390,25342557.1429,58130135.7143,Active,Current,Personal Loans,300000.58,216659.05,0.84,2023-03-24,2025-03-24
10391,91224385.7143,3844421.4286,Active,Current,Personal Loans,34999.9,25276.72,0.16,2023-03-24,2025-03-24
10392,93269244.2857,103844421.4286,Active,Principal Past Due,Personal Loans,31501.38,30918.08,1.63,2023-03-24,2026-03-24
10393,15935400.0,65415850.0,Active,Current,Personal Loans,35000.22,29339.79,0.47,2023-03-24,2026-03-24
10394,124037085.7143,34130135.7143,Active,Current,Personal Loans,69999.41,58678.56,-0.34,2023-03-24,2026-03-24
10395,98182115.7143,129987278.5714,Active,Amortization Past Due,Personal Loans,55002.06,47289.55,2.31,2023-03-24,2026-03-24
10396,20106544.2857,20002992.8571,Active,Current,Personal Loans,70000.31,58679.46,0.56,2023-03-24,2026-03-24
10397,92257160.0,64288707.1429,Active,Current,Personal Loans,43000.83,36046.64,1.08,2023-03-24,2026-03-24
10398,43331372.8571,54288707.1429,Active,Current,Personal Loans,30000.35,10882.46,0.6,2023-03-27,2024-03-27
10399,20921630.0,14574421.4286,Active,Current,Personal Loans,70001.54,50555.18,1.79,2023-03-27,2025-03-27
10400,514502.8571,84574421.4286,Active,Current,Personal Loans,49999.26,41912.99,-0.49,2023-03-27,2026-03-27
10401,30264645.7143,89145850.0,Active,Amortization Past Due,Personal Loans,25000.16,19076.78,0.44,2023-03-27,2025-03-27
10402,60009044.2857,22002992.8571,Active,Current,Personal Loans,179998.41,129993.49,-1.34,2023-03-27,2025-03-27
10403,112166944.2857,30717278.5714,Active,Current,Personal Loans,45000.27,37722.56,0.52,2023-03-27,2026-03-27
10404,108222130.0,92145850.0,Active,Current,Personal Loans,99998.6,83825.98,-1.15,2023-03-27,2026-03-27
10405,29863317.1429,160135.7143,Active,Current,Personal Loans,29999.1,21664.94,-0.65,2023-03-28,2025-03-28
10406,69356460.0,27302992.8571,Active,Current,Personal Loans,105001.5,75831.96,1.75,2023-03-28,2025-03-28
10407,10777058.5714,91874421.4286,Active,Principal Past Due,Personal Loans,85000.67,78386.56,0.92,2023-03-28,2026-03-28
10408,122144530.0,9017278.5714,Active,Current,Personal Loans,45000.66,32499.42,0.91,2023-03-28,2025-03-28
10409,26626558.5714,83302992.8571,Active,Amortization Past Due,Personal Loans,54999.3,47286.79,-0.44,2023-03-28,2026-03-28
10410,112859017.1429,116302992.8571,Active,Current,Personal Loans,599998.89,502963.17,-0.86,2023-03-28,2026-03-28
10411,103809971.4286,127874421.4286,Active,Current,Personal Loans,59998.93,50295.37,-0.82,2023-03-28,2026-03-28
10412,71560015.7143,69445850.0,Active,Current,Personal Loans,84998.57,71251.88,-1.18,2023-03-28,2026-03-28
10413,111621787.1429,18160135.7143,Active,Amortization Past Due,Personal Loans,60001.83,51588.17,2.08,2023-03-28,2026-03-28
10414,140059401.4286,122445850.0,Active,Current,Personal Loans,125002.29,104786.53,2.54,2023-03-28,2026-03-28
10415,78686587.1429,66731564.2857,Active,Current,Personal Loans,114999.52,96401.05,-0.23,2023-03-28,2026-03-28
10416,127767488.5714,62588707.1429,Active,Current,Personal Loans,30000.06,25148.28,0.31,2023-03-28,2026-03-28
10417,104383160.0,84017278.5714,Active,Current,Personal Loans,44999.93,16323.14,0.19,2023-03-28,2024-03-28
10418,67980145.7143,91302992.8571,Active,Amortization Past Due,Personal Loans,100000.05,85977.26,0.3,2023-03-28,2026-03-28
10419,65714502.8571,64317278.5714,Active,Principal Past Due,Personal Loans,30000.28,30000.28,0.53,2023-03-29,2024-03-29
10420,142476317.1429,98745850.0,Active,Current,Personal Loans,34999.01,25275.83,-0.73,2023-03-29,2025-03-29
10421,133767671.4286,100317278.5714,Active,Current,Personal Loans,149998.72,90491.05,-1.03,2023-03-29,2024-09-29
10422,138367002.8571,86174421.4286,Active,Amortization Past Due,Personal Loans,199999.61,171954.04,-0.14,2023-03-29,2026-03-29
10423,114708414.2857,16174421.4286,Active,Current,Personal Loans,200001.94,167656.7,2.19,2023-03-29,2026-03-29
10424,20055201.4286,12031564.2857,Active,Current,Personal Loans,109999.54,92209.63,-0.2,2023-03-29,2026-03-29
10425,44190128.5714,43602992.8571,Active,Current,Personal Loans,449999.8,377223.05,0.05,2023-03-29,2026-03-29
10426,57912342.8571,30745850.0,Active,Current,Personal Loans,64999.67,23577.66,-0.07,2023-03-29,2024-03-29
10427,42523387.1429,59317278.5714,Active,Current,Personal Loans,138000.0,115681.75,0.25,2023-03-29,2026-03-29
10428,43909002.8571,130745850.0,Active,Current,Personal Loans,80001.1,67062.96,1.35,2023-03-29,2026-03-29
10429,78108101.4286,92317278.5714,Active,Current,Personal Loans,87999.54,73767.64,-0.21,2023-03-29,2026-03-29
10430,137518330.0,91174421.4286,Active,Amortization Past Due,Personal Loans,95000.77,85692.22,1.02,2023-03-29,2026-03-29
10431,28825201.4286,20617278.5714,Active,Current,Personal Loans,105000.26,88018.99,0.51,2023-03-30,2026-03-30
10432,130838287.1429,57902992.8571,Active,Current,Personal Loans,10000.95,3628.29,1.2,2023-03-30,2024-03-30
10433,78732372.8571,85045850.0,Active,Current,Personal Loans,87999.96,63553.14,0.22,2023-03-30,2025-03-30
10434,71598672.8571,25188707.1429,Active,Current,Personal Loans,70000.77,25392.43,1.03,2023-03-30,2024-03-30
10435,113299671.4286,36902992.8571,Active,Current,Personal Loans,59998.74,50295.18,-1.01,2023-03-30,2026-03-30
10436,91090558.5714,136902992.8571,Active,Current,Personal Loans,40000.61,33531.54,0.86,2023-03-30,2026-03-30
10437,109152174.2857,35617278.5714,Active,Amortization Past Due,Personal Loans,69999.39,60183.43,-0.36,2023-03-30,2026-03-30
10438,83045017.1429,140202992.8571,Active,Current,Personal Loans,120001.3,43529.85,1.55,2023-03-30,2024-03-30
10439,116683317.1429,14774421.4286,Active,Amortization Past Due,Personal Loans,64999.09,58630.08,-0.66,2023-03-30,2026-03-30
10440,28960431.4286,26202992.8571,Active,Current,Personal Loans,200000.79,72548.36,1.05,2023-03-30,2024-03-30
10441,46341614.2857,56202992.8571,Active,Current,Personal Loans,317999.85,191843.58,0.1,2023-03-30,2024-09-30
10442,93709530.0,86345850.0,Active,Amortization Past Due,Personal Loans,79998.88,72160.07,-0.87,2023-03-30,2026-03-30
10443,50485101.4286,87774421.4286,Active,Current,Personal Loans,1599998.3,1339967.77,-1.45,2023-03-31,2026-03-31
10444,127607615.7143,67774421.4286,Active,Current,Personal Loans,121999.48,102172.19,-0.27,2023-03-31,2026-03-31
10445,61874471.4286,65060135.7143,Active,Current,Personal Loans,332000.37,278044.03,0.62,2023-03-31,2026-03-31
10446,69309444.2857,48060135.7143,Active,Current,Personal Loans,520000.79,313281.73,1.05,2023-03-31,2024-09-30
10447,90580187.1429,19631564.2857,Active,Amortization Past Due,Personal Loans,70000.05,60129.74,0.3,2023-03-31,2026-03-31
10448,104086058.5714,40360135.7143,Active,Principal Past Due,Personal Loans,95000.26,93175.96,0.51,2023-03-31,2026-03-31
10449,133860544.2857,59074421.4286,Active,Amortization Past Due,Personal Loans,105000.84,55827.0,1.1,2023-03-31,2024-03-31
10450,19385774.2857,3360135.7143,Active,Current,Personal Loans,29998.25,10855.95,-1.49,2023-03-31,2024-03-31
10451,138882031.4286,107645850.0,Active,Current,Personal Loans,69999.51,50496.22,-0.23,2023-03-31,2025-03-31
10452,137125302.8571,44931564.2857,Active,Amortization Past Due,Personal Loans,44999.96,34135.29,0.22,2023-03-31,2025-03-31
10453,97689185.7143,47788707.1429,Active,Current,Personal Loans,50000.94,41875.02,1.19,2023-03-31,2026-03-31
10454,62349814.2857,77931564.2857,Active,Current,Personal Loans,500000.08,360690.88,0.34,2023-03-31,2025-03-31
10455,13065031.4286,66502992.8571,Active,Current,Personal Loans,64999.38,54435.63,-0.37,2023-03-31,2026-03-31
10456,66267687.1429,126431992.8571,Active,Principal Past Due,Personal Loans,58000.45,58000.45,0.7,2023-04-03,2025-04-03
10457,14547202.8571,47003421.4286,Active,Current,Personal Loans,69999.65,60177.63,-0.1,2023-04-03,2026-04-03
10458,47749842.8571,142717707.1429,Active,Current,Personal Loans,130001.0,111760.13,1.25,2023-04-03,2026-04-03
10459,109994844.2857,121446278.5714,Active,Current,Personal Loans,44999.77,38685.59,0.02,2023-04-03,2026-04-03
10460,34679188.5714,87303421.4286,Active,Current,Personal Loans,40001.78,17926.33,2.04,2023-04-03,2024-04-03
10461,130516717.1429,6160564.2857,Active,Current,Personal Loans,100000.56,75924.5,0.82,2023-04-03,2025-04-03
10462,119839842.8571,111874850.0,Active,Current,Personal Loans,183000.05,157322.53,0.3,2023-04-03,2026-04-03
10463,91108160.0,116303421.4286,Active,Current,Personal Loans,54999.56,24645.77,-0.18,2023-04-03,2024-04-03
10464,99033917.1429,135303421.4286,Active,Current,Personal Loans,35001.0,15684.93,1.26,2023-04-03,2024-04-03
10465,26913445.7143,65303421.4286,Active,Current,Personal Loans,40001.64,30371.21,1.89,2023-04-03,2025-04-03
10466,114533331.4286,81017707.1429,Active,Current,Personal Loans,44998.98,38684.8,-0.77,2023-04-03,2026-04-03
10467,66399488.5714,72589135.7143,Active,Current,Personal Loans,34998.97,15682.9,-0.78,2023-04-03,2024-04-03
10468,82178731.4286,59731992.8571,Active,Current,Personal Loans,35001.22,26574.6,1.48,2023-04-03,2025-04-03
10469,25481444.2857,19874850.0,Active,Current,Personal Loans,74999.09,64475.49,-0.66,2023-04-03,2026-04-03
10470,116357857.1429,111603421.4286,Active,Current,Personal Loans,449999.97,341657.72,0.22,2023-04-04,2025-04-04
10471,46353928.5714,20317707.1429,Active,Current,Personal Loans,195001.22,163332.42,1.47,2023-04-04,2026-04-04
10472,90897530.0,122174850.0,Active,Current,Personal Loans,29999.11,25789.68,-0.64,2023-04-04,2026-04-04
10473,63796460.0,62460564.2857,Active,Current,Personal Loans,75000.32,64476.72,0.58,2023-04-04,2026-04-04
10474,65283100.0,35460564.2857,Active,Current,Personal Loans,88000.58,66813.68,0.84,2023-04-04,2025-04-04
10475,38357158.5714,4174850.0,Active,Principal Past Due,Personal Loans,69998.6,69998.6,-1.15,2023-04-04,2026-04-04
10476,70435474.2857,84474850.0,Active,Current,Personal Loans,40001.44,32800.5,1.7,2023-04-05,2025-10-05
10477,114617358.5714,140474850.0,Active,Current,Personal Loans,100001.54,85970.09,1.79,2023-04-05,2026-04-05
10478,97859914.2857,73617707.1429,Active,Current,Personal Loans,74998.94,56941.89,-0.81,2023-04-05,2025-04-05
10479,8313317.1429,47203421.4286,Active,Current,Personal Loans,134999.92,116057.47,0.17,2023-04-05,2026-04-05
10480,139187745.7143,110060564.2857,Active,Current,Personal Loans,55001.92,47284.65,2.17,2023-04-05,2026-04-05
10481,125931044.2857,82917707.1429,Active,Current,Personal Loans,60000.61,26887.37,0.86,2023-04-05,2024-04-05
10482,59736317.1429,28774850.0,Active,Current,Personal Loans,104999.88,90266.85,0.13,2023-04-05,2026-04-05
10483,71530288.5714,61631992.8571,Active,Current,Personal Loans,45000.49,38686.31,0.74,2023-04-05,2026-04-05
10484,98132115.7143,127631992.8571,Active,Amortization Past Due,Personal Loans,29998.37,15954.88,-1.38,2023-04-11,2024-04-11
10485,140906460.0,64917707.1429,Active,Principal Past Due,Personal Loans,60002.4,57714.68,2.65,2023-04-11,2026-04-11
10486,78102458.5714,83489135.7143,Active,Current,Personal Loans,24999.93,11202.76,0.19,2023-04-11,2024-04-11
10487,62110542.8571,50774850.0,Active,Current,Personal Loans,49999.12,22530.0,-0.6,2023-04-11,2024-04-11
10488,94717001.4286,102346278.5714,Active,Current,Personal Loans,624999.96,537303.47,0.21,2023-04-11,2026-04-11
